TITLE = " Time0.000400sec.data " 
TARIABLES = "X", "Y", "rho", "ux", "uy", "e", "p", "H", "c", "X_xi", "Y_xi", "X_eta", "Y_eta", "J_inv" 
ZONE T="th", I=101,J=101 ,F=POINT
0.01116329 0.11809528 1.17115607 36.40412736 486.21032147 249277.47374494 44028.20168251 250441.15299881 229.41515591 0.00072559 0.00574363 -0.00724155 0.00068453 0.00004314
0.00372600 0.11856320 1.16007741 6.42750988 486.46538305 246253.69299077 43585.76002741 249844.92385818 229.34688397 0.00036351 0.00577786 -0.00727024 0.00022848 0.00004314
-0.00372600 0.11856320 1.15075993 -23.55110260 485.14257323 243422.19275828 43071.88747247 248960.77116578 228.91202307 0.00000000 0.00578928 -0.00727024 -0.00022848 0.00004314
-0.01116329 0.11809528 1.14682240 -52.88343132 481.80162547 239640.50185139 41971.72655130 245558.70967496 226.35722022 -0.00036351 0.00577786 -0.00724155 -0.00068453 0.00004314
-0.01855653 0.11716130 1.14270030 -82.08363504 476.67510316 237768.08939590 41638.71685969 244514.51128094 225.86374009 -0.00072559 0.00574363 -0.00718428 -0.00113788 0.00004314
-0.02587653 0.11576494 1.14231608 -111.27613655 470.39190938 237751.54395061 41719.97560646 244653.40690686 226.12204087 -0.00108480 0.00568674 -0.00709865 -0.00158674 0.00004314
-0.03309441 0.11391170 1.14485705 -139.80330376 460.92179776 237967.56609423 42067.06348277 244602.26666335 226.80858270 -0.00143974 0.00560740 -0.00698501 -0.00202933 0.00004314
-0.04018168 0.11160891 1.14819493 -167.54126189 449.27925263 238595.79322445 42639.28030812 244936.69632693 228.01380282 -0.00178899 0.00550593 -0.00684381 -0.00246392 0.00004314
-0.04711037 0.10886564 1.15204335 -194.44759915 435.91914049 239764.60200697 43410.59707152 245802.55466445 229.68227771 -0.00213118 0.00538274 -0.00667559 -0.00288879 0.00004314
-0.05385314 0.10569274 1.15983514 -220.04448675 420.48750219 240939.41171755 44129.98960878 245784.41443974 230.79840261 -0.00246496 0.00523830 -0.00648103 -0.00330225 0.00004314
-0.06038337 0.10210271 1.17381413 -243.78869445 402.68355496 242356.06227220 44922.04072774 244739.00471149 231.46966818 -0.00278901 0.00507319 -0.00626089 -0.00370268 0.00004314
-0.06667530 0.09810973 1.19586015 -265.21004571 382.31760756 244809.95526764 46142.49095088 243299.72496911 232.42045028 -0.00310205 0.00488805 -0.00601604 -0.00408850 0.00004314
-0.07270410 0.09372956 1.22715042 -283.85090119 359.43427543 248545.29451706 47935.64018812 241601.13588713 233.85377453 -0.00340285 0.00468363 -0.00574745 -0.00445818 0.00004314
-0.07844596 0.08897947 1.26682243 -299.07643173 333.98053257 253313.45426473 50401.72756886 239745.66159076 236.00915873 -0.00369023 0.00446072 -0.00545618 -0.00481027 0.00004314
-0.08387823 0.08387823 1.30938572 -310.20804552 306.10667014 257903.91772067 53423.15583033 237765.74590054 238.99839614 -0.00396304 0.00422021 -0.00514337 -0.00514337 0.00004314
-0.08897947 0.07844596 1.34726993 -317.32660522 276.72657785 260625.35294390 56483.01635176 235371.07316197 242.26777460 -0.00422021 0.00396304 -0.00481027 -0.00545618 0.00004314
-0.09372956 0.07270410 1.39169972 -322.84074022 248.26658530 263894.87203005 59391.80631505 232296.28765757 244.43000405 -0.00446072 0.00369023 -0.00445818 -0.00574745 0.00004314
-0.09810973 0.06667530 1.44373360 -327.48020948 221.11114978 268293.38280638 62234.33790951 228939.55026626 245.66060831 -0.00468363 0.00340285 -0.00408850 -0.00601604 0.00004314
-0.10210271 0.06038337 1.49212325 -332.14368813 195.44627555 273954.88193431 65260.31876313 227337.25268443 247.44931973 -0.00488805 0.00310205 -0.00370268 -0.00626089 0.00004314
-0.10569274 0.05385314 1.53577963 -336.51893465 170.75135167 280513.30158780 68466.00412106 227232.66923455 249.82566761 -0.00507319 0.00278901 -0.00330225 -0.00648103 0.00004314
-0.10886564 0.04711037 1.57359945 -340.24037389 146.70448539 286324.19553053 71323.13213968 227279.77426735 251.90229474 -0.00523830 0.00246496 -0.00288879 -0.00667559 0.00004314
-0.11160891 0.04018168 1.60553813 -343.34960568 123.23326593 291230.38288082 73760.63076400 227332.51055949 253.60979144 -0.00538274 0.00213118 -0.00246392 -0.00684381 0.00004314
-0.11391170 0.03309441 1.63195938 -345.87820479 100.20657707 295296.71178010 75794.44143346 227389.94495198 254.99286236 -0.00550593 0.00178899 -0.00202933 -0.00698501 0.00004314
-0.11576494 0.02587653 1.65277080 -347.89321138 77.59803243 298493.80365036 77400.23832612 227432.65003676 256.05240046 -0.00560740 0.00143974 -0.00158674 -0.00709865 0.00004314
-0.11716130 0.01855653 1.66859350 -349.35437625 55.16672736 300966.18065595 78640.98338867 227501.28433830 256.86989729 -0.00568674 0.00108480 -0.00113788 -0.00718428 0.00004314
